시도명,시군구명,행정동명,total,현재,5년후,10년후,15년후,20년후,현재_고령인구비율,5년후_고령인구비율,10년후_고령인구비율,15년후_고령인구비율,20년후_고령인구비율
충청북도,제천시,송학면,4653,2549,3057,3411,3621,3766,54.78,65.70,73.31,77.82,80.94
충청북도,제천시,교동,18472,4180,5719,7687,9395,10758,22.63,30.96,41.61,50.86,58.24
충청북도,제천시,의림지동,10069,2516,3342,4306,5170,5880,24.99,33.19,42.76,51.35,58.40
충청북도,제천시,중앙동,5749,2390,2868,3349,3746,4048,41.57,49.89,58.25,65.16,70.41
충청북도,제천시,남현동,4912,2092,2540,2942,3244,3470,42.59,51.71,59.89,66.04,70.64
충청북도,제천시,영서동,10154,3261,4078,5006,5716,6443,32.12,40.16,49.30,56.29,63.45
충청북도,제천시,용두동,18637,4477,5955,7576,8968,10180,24.02,31.95,40.65,48.12,54.62
충청북도,제천시,신백동,11060,3198,4222,5347,6246,6999,28.92,38.17,48.35,56.47,63.28
충청북도,제천시,청전동,15459,5966,7389,8726,9740,10566,38.59,47.80,56.45,63.01,68.35
충청북도,제천시,화산동,15150,4070,5153,6396,7552,8756,26.86,34.01,42.22,49.85,57.80
충청북도,보은군,보은읍,14711,5527,6895,8153,9173,10000,37.57,46.87,55.42,62.35,67.98
충청북도,보은군,속리산면,1847,1046,1261,1427,1506,1555,56.63,68.27,77.26,81.54,84.19
충청북도,보은군,장안면,1447,688,808,915,988,1068,47.55,55.84,63.23,68.28,73.81
충청북도,보은군,마로면,2157,1370,1588,1724,1803,1869,63.51,73.62,79.93,83.59,86.65
충청북도,보은군,탄부면,1623,1072,1223,1322,1384,1423,66.05,75.35,81.45,85.27,87.68
충청북도,보은군,삼승면,2302,1255,1473,1623,1727,1822,54.52,63.99,70.50,75.02,79.15
충청북도,보은군,수한면,1876,1143,1328,1437,1527,1587,60.93,70.79,76.60,81.40,84.59
충청북도,보은군,회남면,728,485,556,599,633,649,66.62,76.37,82.28,86.95,89.15
충청북도,보은군,회인면,1721,1062,1267,1370,1427,1476,61.71,73.62,79.60,82.92,85.76
충청북도,보은군,내북면,1649,990,1163,1299,1355,1398,60.04,70.53,78.78,82.17,84.78
충청북도,보은군,산외면,1739,1025,1239,1359,1434,1488,58.94,71.25,78.15,82.46,85.57
충청북도,옥천군,옥천읍,28912,9012,11381,14024,16377,18423,31.17,39.36,48.51,56.64,63.72
충청북도,옥천군,동이면,3208,1785,2123,2395,2553,2668,55.64,66.18,74.66,79.58,83.17
충청북도,옥천군,안남면,1392,856,1006,1096,1149,1180,61.49,72.27,78.74,82.54,84.77
충청북도,옥천군,안내면,1908,1202,1377,1512,1606,1659,63.00,72.17,79.25,84.17,86.95
충청북도,옥천군,청성면,2325,1564,1833,1965,2026,2084,67.27,78.84,84.52,87.14,89.63
충청북도,옥천군,청산면,2963,1904,2166,2355,2484,2568,64.26,73.10,79.48,83.83,86.67
충청북도,옥천군,이원면,4044,2292,2728,3007,3207,3361,56.68,67.46,74.36,79.30,83.11
충청북도,옥천군,군서면,2152,1288,1515,1665,1758,1826,59.85,70.40,77.37,81.69,84.85
충청북도,옥천군,군북면,2983,1640,1974,2224,2370,2476,54.98,66.17,74.56,79.45,83.00
충청북도,영동군,영동읍,20041,6374,8073,9829,11370,12685,31.80,40.28,49.04,56.73,63.30
충청북도,영동군,용산면,3270,1760,2104,2378,2549,2660,53.82,64.34,72.72,77.95,81.35
충청북도,영동군,황간면,4180,2131,2543,2882,3105,3259,50.98,60.84,68.95,74.28,77.97
충청북도,영동군,추풍령면,2212,1254,1493,1675,1789,1866,56.69,67.50,75.72,80.88,84.36
충청북도,영동군,매곡면,1878,1108,1301,1433,1522,1577,59.00,69.28,76.30,81.04,83.97
충청북도,영동군,상촌면,2253,1424,1629,1785,1895,1938,63.20,72.30,79.23,84.11,86.02
충청북도,영동군,양강면,3101,1612,1960,2207,2354,2454,51.98,63.21,71.17,75.91,79.14
충청북도,영동군,용화면,968,573,681,765,801,825,59.19,70.35,79.03,82.75,85.23
충청북도,영동군,학산면,2733,1694,1969,2139,2258,2332,61.98,72.05,78.27,82.62,85.33
충청북도,영동군,양산면,1788,1070,1265,1400,1494,1549,59.84,70.75,78.30,83.56,86.63
충청북도,영동군,심천면,3112,1844,2156,2373,2523,2622,59.25,69.28,76.25,81.07,84.25
충청북도,증평군,증평읍,35011,9036,11815,14825,17548,20218,25.81,33.75,42.34,50.12,57.75
충청북도,증평군,도안면,1811,1005,1169,1324,1429,1495,55.49,64.55,73.11,78.91,82.55
충청북도,진천군,진천읍,30126,7706,10195,13086,15641,17948,25.58,33.84,43.44,51.92,59.58
충청북도,진천군,덕산읍,29882,3811,5450,7416,9862,13241,12.75,18.24,24.82,33.00,44.31
충청북도,진천군,초평면,3100,1676,1996,2237,2397,2515,54.06,64.39,72.16,77.32,81.13
충청북도,진천군,문백면,3468,1708,2102,2423,2606,2742,49.25,60.61,69.87,75.14,79.07
충청북도,진천군,백곡면,2083,1242,1457,1608,1699,1768,59.63,69.95,77.20,81.57,84.88
충청북도,진천군,이월면,6265,2779,3450,3957,4350,4665,44.36,55.07,63.16,69.43,74.46
충청북도,진천군,광혜원면,10672,2526,3563,4667,5642,6440,23.67,33.39,43.73,52.87,60.34
충청북도,괴산군,괴산읍,9505,3165,4003,4832,5571,6203,33.30,42.11,50.84,58.61,65.26
충청북도,괴산군,감물면,2154,1172,1407,1562,1663,1740,54.41,65.32,72.52,77.21,80.78
충청북도,괴산군,장연면,1908,1100,1329,1505,1579,1651,57.65,69.65,78.88,82.76,86.53
충청북도,괴산군,연풍면,2326,1381,1622,1795,1909,1992,59.37,69.73,77.17,82.07,85.64
충청북도,괴산군,칠성면,3100,1586,1960,2247,2422,2535,51.16,63.23,72.48,78.13,81.77
충청북도,괴산군,문광면,2209,1214,1447,1631,1751,1820,54.96,65.50,73.83,79.27,82.39
충청북도,괴산군,청천면,5172,3003,3649,4029,4249,4415,58.06,70.55,77.90,82.15,85.36
충청북도,괴산군,청안면,3455,1909,2301,2592,2753,2861,55.25,66.60,75.02,79.68,82.81
충청북도,괴산군,사리면,2710,1469,1748,1966,2107,2220,54.21,64.50,72.55,77.75,81.92
충청북도,괴산군,소수면,2089,1233,1454,1597,1695,1770,59.02,69.60,76.45,81.14,84.73
충청북도,괴산군,불정면,2695,1600,1913,2115,2227,2309,59.37,70.98,78.48,82.63,85.68
충청북도,음성군,음성읍,16596,6200,7801,9319,10538,11519,37.36,47.01,56.15,63.50,69.41
충청북도,음성군,금왕읍,19502,5549,7403,9413,11198,12616,28.45,37.96,48.27,57.42,64.69
충청북도,음성군,소이면,2878,1736,2014,2217,2332,2427,60.32,69.98,77.03,81.03,84.33
충청북도,음성군,원남면,2979,1794,2092,2300,2420,2512,60.22,70.22,77.21,81.24,84.32
충청북도,음성군,맹동면,13147,2791,3672,4620,5650,6956,21.23,27.93,35.14,42.98,52.91
충청북도,음성군,대소면,15783,3783,5385,7125,8631,9859,23.97,34.12,45.14,54.69,62.47
충청북도,음성군,삼성면,6785,2851,3667,4332,4743,5102,42.02,54.05,63.85,69.90,75.20
충청북도,음성군,생극면,4514,2176,2675,3052,3314,3523,48.21,59.26,67.61,73.42,78.05
충청북도,음성군,감곡면,9971,3882,4914,5765,6429,6993,38.93,49.28,57.82,64.48,70.13
충청북도,단양군,단양읍,10252,3572,4529,5450,6219,6841,34.84,44.18,53.16,60.66,66.73
충청북도,단양군,매포읍,5194,2213,2706,3160,3505,3801,42.61,52.10,60.84,67.48,73.18
충청북도,단양군,대강면,2433,1436,1720,1900,2016,2085,59.02,70.69,78.09,82.86,85.70
충청북도,단양군,가곡면,2049,1180,1398,1563,1652,1725,57.59,68.23,76.28,80.62,84.19
충청북도,단양군,영춘면,3167,1798,2141,2436,2598,2713,56.77,67.60,76.92,82.03,85.66
충청북도,단양군,어상천면,1864,1134,1362,1496,1582,1632,60.84,73.07,80.26,84.87,87.55
충청북도,단양군,적성면,1509,954,1125,1232,1286,1332,63.22,74.55,81.64,85.22,88.27
충청북도,단양군,단성면,1660,969,1152,1281,1348,1391,58.37,69.40,77.17,81.20,83.80
충청남도,천안시 동남구,목천읍,24299,6133,8275,10807,13156,15062,25.24,34.05,44.48,54.14,61.99
충청남도,천안시 동남구,풍세면,4098,1928,2334,2657,2889,3092,47.05,56.95,64.84,70.50,75.45
충청남도,천안시 동남구,광덕면,4254,2147,2605,2972,3196,3379,50.47,61.24,69.86,75.13,79.43
충청남도,천안시 동남구,북면,4367,2002,2488,2869,3142,3356,45.84,56.97,65.70,71.95,76.85
충청남도,천안시 동남구,성남면,3083,1600,1914,2176,2334,2474,51.90,62.08,70.58,75.71,80.25
충청남도,천안시 동남구,수신면,2277,1181,1410,1587,1717,1803,51.87,61.92,69.70,75.41,79.18
충청남도,천안시 동남구,병천면,6247,2419,3020,3575,3963,4334,38.72,48.34,57.23,63.44,69.38
충청남도,천안시 동남구,동면,2051,1202,1447,1598,1692,1752,58.61,70.55,77.91,82.50,85.42
충청남도,천안시 동남구,중앙동,5406,2238,2738,3231,3580,3878,41.40,50.65,59.77,66.22,71.74
충청남도,천안시 동남구,문성동,3967,1276,1621,1924,2194,2466,32.17,40.86,48.50,55.31,62.16
충청남도,천안시 동남구,원성1동,8618,2896,3784,4571,5205,5711,33.60,43.91,53.04,60.40,66.27
충청남도,천안시 동남구,원성2동,9209,3309,4181,5091,5800,6361,35.93,45.40,55.28,62.98,69.07
충청남도,천안시 동남구,봉명동,18054,4301,5796,7495,9043,10382,23.82,32.10,41.51,50.09,57.51
충청남도,천안시 동남구,일봉동,22913,4637,6511,8695,10841,12908,20.24,28.42,37.95,47.31,56.33
충청남도,천안시 동남구,신방동,44316,6171,9270,13236,17603,22058,13.92,20.92,29.87,39.72,49.77
충청남도,천안시 동남구,청룡동,54707,9341,13222,17909,22910,28060,17.07,24.17,32.74,41.88,51.29
충청남도,천안시 동남구,신안동,37068,7612,10448,13394,15890,18420,20.54,28.19,36.13,42.87,49.69
충청남도,천안시 서북구,성환읍,23770,8140,10184,12422,14360,15940,34.24,42.84,52.26,60.41,67.06
충청남도,천안시 서북구,성거읍,21417,4659,6390,8457,10472,12514,21.75,29.84,39.49,48.90,58.43
충청남도,천안시 서북구,직산읍,20086,4563,6284,8172,10017,11814,22.72,31.29,40.69,49.87,58.82
충청남도,천안시 서북구,입장면,8436,3356,4279,5108,5681,6126,39.78,50.72,60.55,67.34,72.62
충청남도,천안시 서북구,성정1동,17848,4506,6134,7856,9207,10481,25.25,34.37,44.02,51.59,58.72
충청남도,천안시 서북구,성정2동,25970,4243,5978,7925,9699,11751,16.34,23.02,30.52,37.35,45.25
충청남도,천안시 서북구,쌍용1동,13663,3353,4585,5756,6727,7598,24.54,33.56,42.13,49.24,55.61
충청남도,천안시 서북구,쌍용2동,37129,5577,8675,12322,15688,18674,15.02,23.36,33.19,42.25,50.29
충청남도,천안시 서북구,쌍용3동,18543,3823,5429,7323,8947,10350,20.62,29.28,39.49,48.25,55.82
충청남도,천안시 서북구,백석동,40211,4349,6851,10185,13807,18130,10.82,17.04,25.33,34.34,45.09
충청남도,천안시 서북구,불당1동,32846,2679,4654,7720,11013,14078,8.16,14.17,23.50,33.53,42.86
충청남도,천안시 서북구,불당2동,36645,1856,3324,5873,9266,13915,5.06,9.07,16.03,25.29,37.97
충청남도,천안시 서북구,부성1동,47521,5416,8363,12269,15971,19823,11.40,17.60,25.82,33.61,41.71
충청남도,천안시 서북구,부성2동,57683,4167,6700,10169,14148,20352,7.22,11.62,17.63,24.53,35.28
충청남도,공주시,유구읍,7185,3854,4531,5051,5443,5771,53.64,63.06,70.30,75.76,80.32
충청남도,공주시,이인면,3175,1794,2142,2360,2494,2599,56.50,67.46,74.33,78.55,81.86
충청남도,공주시,탄천면,2908,1745,1989,2177,2293,2389,60.01,68.40,74.86,78.85,82.15
충청남도,공주시,계룡면,5339,3006,3542,3973,4216,4397,56.30,66.34,74.41,78.97,82.36
충청남도,공주시,반포면,4238,1934,2445,2866,3121,3320,45.63,57.69,67.63,73.64,78.34
충청남도,공주시,의당면,4634,1857,2328,2742,3065,3322,40.07,50.24,59.17,66.14,71.69
충청남도,공주시,정안면,4763,2627,3086,3392,3636,3804,55.15,64.79,71.22,76.34,79.87
충청남도,공주시,우성면,5151,2698,3193,3593,3886,4087,52.38,61.99,69.75,75.44,79.34
충청남도,공주시,사곡면,2854,1644,1900,2121,2264,2359,57.60,66.57,74.32,79.33,82.66
충청남도,공주시,신풍면,3151,1851,2188,2408,2579,2698,58.74,69.44,76.42,81.85,85.62
충청남도,공주시,중학동,4622,1798,2195,2593,2902,3135,38.90,47.49,56.10,62.79,67.83
충청남도,공주시,웅진동,8171,2872,3551,4225,4804,5354,35.15,43.46,51.71,58.79,65.52
충청남도,공주시,금학동,5377,1637,2070,2519,2906,3273,30.44,38.50,46.85,54.05,60.87
충청남도,공주시,옥룡동,7809,3147,3918,4592,5105,5585,40.30,50.17,58.80,65.37,71.52
충청남도,공주시,신관동,19685,4536,5996,7740,9282,10665,23.04,30.46,39.32,47.15,54.18
충청남도,공주시,월송동,14152,2879,3880,5115,6299,7528,20.34,27.42,36.14,44.51,53.19
충청남도,보령시,웅천읍,6045,3365,3924,4402,4713,4941,55.67,64.91,72.82,77.97,81.74
충청남도,보령시,주포면,1613,853,992,1111,1206,1265,52.88,61.50,68.88,74.77,78.43
충청남도,보령시,오천면,2142,1150,1349,1529,1653,1755,53.69,62.98,71.38,77.17,81.93
충청남도,보령시,오천면어항출장소,1569,725,894,1018,1135,1224,46.21,56.98,64.88,72.34,78.01
충청남도,보령시,원산도출장소,1091,584,696,785,846,881,53.53,63.79,71.95,77.54,80.75
충청남도,보령시,천북면,3403,1900,2221,2444,2633,2756,55.83,65.27,71.82,77.37,80.99
충청남도,보령시,청소면,2570,1567,1808,1968,2082,2161,60.97,70.35,76.58,81.01,84.09
충청남도,보령시,청라면,3803,2137,2485,2750,2972,3097,56.19,65.34,72.31,78.15,81.44
충청남도,보령시,남포면,5056,2764,3262,3662,3918,4099,54.67,64.52,72.43,77.49,81.07
충청남도,보령시,주산면,2405,1561,1757,1925,2020,2091,64.91,73.06,80.04,83.99,86.94
충청남도,보령시,미산면,1698,1085,1235,1329,1408,1459,63.90,72.73,78.27,82.92,85.92
충청남도,보령시,성주면,2138,1090,1304,1462,1602,1715,50.98,60.99,68.38,74.93,80.22
충청남도,보령시,주교면,5138,2365,2819,3282,3645,3916,46.03,54.87,63.88,70.94,76.22
충청남도,보령시,대천1동,13872,4045,5169,6426,7570,8511,29.16,37.26,46.32,54.57,61.35
충청남도,보령시,대천2동,6641,2075,2617,3199,3771,4233,31.25,39.41,48.17,56.78,63.74
충청남도,보령시,대천3동,16000,3340,4514,5840,7275,8820,20.88,28.21,36.50,45.47,55.13
충청남도,보령시,대천4동,16566,3812,5060,6615,8057,9350,23.01,30.54,39.93,48.64,56.44
충청남도,보령시,대천5동,6209,2794,3435,3966,4375,4683,45.00,55.32,63.88,70.46,75.42
충청남도,아산시,염치읍,6377,2552,3145,3695,4102,4515,40.02,49.32,57.94,64.32,70.80
충청남도,아산시,배방읍,82550,10699,15296,21801,29130,37689,12.96,18.53,26.41,35.29,45.66
충청남도,아산시,송악면,4180,1867,2236,2594,2899,3122,44.67,53.49,62.06,69.35,74.69
충청남도,아산시,탕정면,28973,2427,3649,5575,8200,12019,8.38,12.59,19.24,28.30,41.48
충청남도,아산시,음봉면,20343,4107,5504,6941,8546,10590,20.19,27.06,34.12,42.01,52.06
충청남도,아산시,둔포면,22743,4521,6038,7650,9262,11580,19.88,26.55,33.64,40.72,50.92
충청남도,아산시,영인면,5514,2836,3385,3796,4101,4316,51.43,61.39,68.84,74.37,78.27
충청남도,아산시,인주면,6139,2463,3064,3623,4086,4484,40.12,49.91,59.02,66.56,73.04
충청남도,아산시,선장면,3035,1805,2097,2305,2431,2542,59.47,69.09,75.95,80.10,83.76
충청남도,아산시,도고면,4403,2332,2811,3137,3359,3523,52.96,63.84,71.25,76.29,80.01
충청남도,아산시,신창면,19400,5162,6696,8462,10164,11807,26.61,34.52,43.62,52.39,60.86
충청남도,아산시,온양1동,9277,2194,2839,3485,4206,5016,23.65,30.60,37.57,45.34,54.07
충청남도,아산시,온양2동,10693,3277,4244,5256,5992,6702,30.65,39.69,49.15,56.04,62.68
충청남도,아산시,온양3동,36979,6443,8835,12091,15458,19196,17.42,23.89,32.70,41.80,51.91
충청남도,아산시,온양4동,18380,4163,5622,7387,9171,10746,22.65,30.59,40.19,49.90,58.47
충청남도,아산시,온양5동,21208,3827,5350,7323,9285,11330,18.05,25.23,34.53,43.78,53.42
충청남도,아산시,온양6동,28382,5588,7590,10088,12744,15540,19.69,26.74,35.54,44.90,54.75
충청남도,서산시,대산읍,13356,3859,5341,6835,7912,8639,28.89,39.99,51.18,59.24,64.68
충청남도,서산시,인지면,7267,2631,3269,3957,4548,5033,36.20,44.98,54.45,62.58,69.26
충청남도,서산시,부석면,5275,3176,3664,4001,4259,4472,60.21,69.46,75.85,80.74,84.78
충청남도,서산시,팔봉면,3341,2048,2381,2632,2789,2889,61.30,71.27,78.78,83.48,86.47
충청남도,서산시,지곡면,8202,2739,3407,4126,4727,5344,33.39,41.54,50.30,57.63,65.15
충청남도,서산시,성연면,15543,1979,2774,3600,4613,6155,12.73,17.85,23.16,29.68,39.60
충청남도,서산시,음암면,9266,3567,4436,5271,5967,6554,38.50,47.87,56.89,64.40,70.73
충청남도,서산시,운산면,4974,2849,3296,3636,3934,4140,57.28,66.26,73.10,79.09,83.23
충청남도,서산시,해미면,7250,3392,4083,4705,5182,5501,46.79,56.32,64.90,71.48,75.88
충청남도,서산시,고북면,6084,2654,3040,3447,3893,4239,43.62,49.97,56.66,63.99,69.67
충청남도,서산시,부춘동,19079,4076,5549,7270,8856,10453,21.36,29.08,38.10,46.42,54.79
충청남도,서산시,동문1동,18502,4182,5665,7460,9204,10748,22.60,30.62,40.32,49.75,58.09
충청남도,서산시,동문2동,8718,2562,3254,4119,4845,5497,29.39,37.33,47.25,55.57,63.05
충청남도,서산시,수석동,15844,3566,4715,6096,7508,8887,22.51,29.76,38.48,47.39,56.09
충청남도,서산시,석남동,33751,5142,7218,10032,13043,16439,15.24,21.39,29.72,38.64,48.71
충청남도,논산시,강경읍,7858,3647,4383,5014,5532,5930,46.41,55.78,63.81,70.40,75.46
충청남도,논산시,연무읍,13260,5339,6392,7364,8194,8976,40.26,48.21,55.54,61.79,67.69
충청남도,논산시,성동면,4007,2321,2714,2966,3147,3274,57.92,67.73,74.02,78.54,81.71
충청남도,논산시,광석면,4114,2248,2631,2920,3145,3296,54.64,63.95,70.98,76.45,80.12
충청남도,논산시,노성면,2907,1554,1797,2007,2162,2285,53.46,61.82,69.04,74.37,78.60
충청남도,논산시,상월면,3478,1874,2255,2536,2742,2888,53.88,64.84,72.92,78.84,83.04
충청남도,논산시,부적면,3476,1899,2231,2511,2700,2811,54.63,64.18,72.24,77.68,80.87
충청남도,논산시,연산면,6010,3252,3904,4394,4694,4884,54.11,64.96,73.11,78.10,81.26
충청남도,논산시,벌곡면,2415,1406,1634,1822,1955,2032,58.22,67.66,75.45,80.95,84.14
충청남도,논산시,양촌면,6168,2806,3308,3834,4149,4394,45.49,53.63,62.16,67.27,71.24
충청남도,논산시,가야곡면,3377,1972,2306,2563,2719,2834,58.40,68.29,75.90,80.52,83.92
충청남도,논산시,은진면,3961,1884,2239,2586,2853,3002,47.56,56.53,65.29,72.03,75.79
충청남도,논산시,채운면,2174,1216,1397,1556,1670,1747,55.93,64.26,71.57,76.82,80.36
충청남도,논산시,취암동,35041,7762,10305,13374,16426,19194,22.15,29.41,38.17,46.88,54.78
충청남도,논산시,부창동,15797,4589,5940,7481,8812,9896,29.05,37.60,47.36,55.78,62.64
충청남도,계룡시,두마면,8177,1914,2589,3371,4095,4712,23.41,31.66,41.23,50.08,57.63
충청남도,계룡시,엄사면,18216,4503,6064,8005,9732,11016,24.72,33.29,43.94,53.43,60.47
충청남도,계룡시,신도안면,8496,160,292,863,2089,3287,1.88,3.44,10.16,24.59,38.69
충청남도,계룡시,금암동,8530,1988,2683,3521,4295,5025,23.31,31.45,41.28,50.35,58.91
충청남도,당진시,합덕읍,8609,4109,4893,5572,6172,6628,47.73,56.84,64.72,71.69,76.99
충청남도,당진시,송악읍,30521,6575,8799,11247,13792,16915,21.54,28.83,36.85,45.19,55.42
충청남도,당진시,고대면,5294,2837,3331,3754,4040,4251,53.59,62.92,70.91,76.31,80.30
충청남도,당진시,석문면,9441,3581,4625,5512,6217,6797,37.93,48.99,58.38,65.85,71.99
충청남도,당진시,대호지면,2373,1475,1675,1813,1924,1996,62.16,70.59,76.40,81.08,84.11
충청남도,당진시,정미면,3567,1989,2305,2555,2715,2831,55.76,64.62,71.63,76.11,79.37
충청남도,당진시,면천면,3491,1864,2200,2483,2671,2819,53.39,63.02,71.13,76.51,80.75
충청남도,당진시,순성면,5023,2603,3105,3500,3800,3997,51.82,61.82,69.68,75.65,79.57
충청남도,당진시,우강면,5436,2634,3109,3513,3834,4136,48.45,57.19,64.62,70.53,76.09
